organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-18T02:50:26.018Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,25,f,,,38.99031,-76.945571,30,https://images.compology.com/1/raw_device_data/9fe41af3-7073-40a1-9701-c97fc83b6a07
universityofmaryland,2020-03-18T02:51:22.176Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,40,f,,,38.976474,-76.925308,29,https://images.compology.com/1/raw_device_data/04f55063-740f-4eca-8ae1-ed8a3ca8ab6d
universityofmaryland,2020-03-18T09:36:54.552Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,5,t,2020-03-18T09:36:54.000Z,40,38.976295,-76.925163,29,https://images.compology.com/1/raw_device_data/0f8b3f53-26d2-4533-8a4c-0cfa9bcb745c
universityofmaryland,2020-03-18T09:40:44.523Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,t,2020-03-18T09:40:44.000Z,35,38.979389,-76.926818,30,https://images.compology.com/1/raw_device_data/790604ab-c4fd-4396-b274-ea1f7f69f44a
universityofmaryland,2020-03-18T11:54:12.479Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,0,t,2020-03-18T11:54:12.000Z,85,38.99224,-76.950683,28,https://images.compology.com/1/raw_device_data/9f7507e8-2c53-418f-8566-bdba7c79f265
universityofmaryland,2020-03-18T12:42:54.824Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,0,t,2020-03-18T12:42:54.000Z,15,38.992385,-76.950431,17,https://images.compology.com/1/raw_device_data/fa613ac7-efd7-4120-87a6-c8f7e4883bbb
universityofmaryland,2020-03-18T17:57:00.396Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.990135,-76.945686,30,https://images.compology.com/1/raw_device_data/b148d121-d696-4f78-a9cd-1a5b708151ff
universityofmaryland,2020-03-18T17:57:52.763Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,5,f,,,38.983577,-76.947692,24,https://images.compology.com/1/raw_device_data/6db2a10f-779f-4c23-8f20-f4dc807fb2f8
universityofmaryland,2020-03-18T17:57:57.175Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,0,f,,,38.976593,-76.925491,29,https://images.compology.com/1/raw_device_data/8d00b2f2-005a-4b9a-b140-be374bce20a8
universityofmaryland,2020-03-18T17:58:24.863Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.976505,-76.925407,29,https://images.compology.com/1/raw_device_data/d1b9c980-1739-4925-ba3f-03d379fd72c8
universityofmaryland,2020-03-18T17:58:32.747Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,5,f,,,38.992385,-76.95066,28,https://images.compology.com/1/raw_device_data/efabce7a-b30b-4355-baa2-8f4eab10f842
universityofmaryland,2020-03-18T17:59:17.507Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979328,-76.925498,29,https://images.compology.com/1/raw_device_data/3ce513a3-baf5-4d75-a39c-4d8c1235d1d6
universityofmaryland,2020-03-18T18:00:18.229Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,5,f,,,38.992462,-76.950492,29,https://images.compology.com/1/raw_device_data/02097654-fc8e-4742-9579-bd8a7cb1b570
universityofmaryland,2020-03-18T18:00:58.690Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,25,f,,,38.990203,-76.945755,24,https://images.compology.com/1/raw_device_data/61a0c7dd-4ba1-4611-bd09-f96cd27ddbe7
universityofmaryland,2020-03-18T18:01:14.451Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979335,-76.92546,28,https://images.compology.com/1/raw_device_data/e545b3cd-c823-48a4-97ff-790d16e75423
universityofmaryland,2020-03-18T22:47:23.383Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.978973,-76.925827,29,https://images.compology.com/1/raw_device_data/9d6a4cab-d5cc-49d0-85e2-359c3d182fd8
universityofmaryland,2020-03-18T22:48:00.530Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,5,f,,,38.98352,-76.947967,19,https://images.compology.com/1/raw_device_data/005c419e-9f3d-4a3b-be49-8d62d1d92d8f
universityofmaryland,2020-03-18T22:48:28.954Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.989875,-76.945907,25,https://images.compology.com/1/raw_device_data/7ec1d8d7-33d5-44c5-8f13-d5f395b5139e
universityofmaryland,2020-03-18T22:48:37.127Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976329,-76.925529,26,https://images.compology.com/1/raw_device_data/31967e06-d4de-4a33-b66d-4c5932630521
universityofmaryland,2020-03-18T22:48:53.688Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,25,f,,,38.976341,-76.925628,27,https://images.compology.com/1/raw_device_data/d87c7b2d-b303-4115-b04b-9cb35bc16675
universityofmaryland,2020-03-18T22:49:15.059Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,20,f,,,38.992263,-76.950538,25,https://images.compology.com/1/raw_device_data/7d84aa94-f662-498a-b102-27e22e41d4bb
universityofmaryland,2020-03-18T22:49:47.622Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979488,-76.925773,26,https://images.compology.com/1/raw_device_data/da44fb7b-b85e-4e31-ab4b-6fc24c4276fb
universityofmaryland,2020-03-18T22:49:49.153Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,20,f,,,38.990181,-76.945953,28,https://images.compology.com/1/raw_device_data/c74049ac-a859-425c-88ea-4b81e528eee3
universityofmaryland,2020-03-18T22:50:19.408Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,10,f,,,38.992294,-76.950759,26,https://images.compology.com/1/raw_device_data/7a08ba00-2681-40b6-bec5-4acf37623484
universityofmaryland,2020-03-19T02:46:20.661Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,15,f,,,38.992507,-76.950508,25,https://images.compology.com/1/raw_device_data/51626024-726d-4aa7-aa47-ca3591b52a41
universityofmaryland,2020-03-19T02:47:36.978Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976593,-76.925308,28,https://images.compology.com/1/raw_device_data/294be2e0-8f4c-4665-b3ba-67e4d948502e
universityofmaryland,2020-03-19T02:48:26.188Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,25,f,,,38.990303,-76.94564,28,https://images.compology.com/1/raw_device_data/e8100229-2e4b-4c08-a37d-4697ecca8ef5
universityofmaryland,2020-03-19T02:48:27.875Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,5,f,,,38.983871,-76.948097,21,https://images.compology.com/1/raw_device_data/8ba95d17-4da3-4085-b8ef-71e0f3e6d80a
universityofmaryland,2020-03-19T02:48:49.802Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,5,f,,,38.992378,-76.950561,27,https://images.compology.com/1/raw_device_data/e7bffbca-00db-4198-a315-5e366e109843
universityofmaryland,2020-03-19T02:49:12.982Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979461,-76.925354,29,https://images.compology.com/1/raw_device_data/caa06346-099f-42f5-ae05-61a39f81b26d
universityofmaryland,2020-03-19T02:50:03.656Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,5,f,,,38.990245,-76.945686,28,https://images.compology.com/1/raw_device_data/dedfcfec-407c-4fd0-b93c-1f99740b43cb
universityofmaryland,2020-03-19T02:50:27.430Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,15,f,,,38.976661,-76.925544,25,https://images.compology.com/1/raw_device_data/4fb55497-c262-4c64-a595-44a0b1424aa8
universityofmaryland,2020-03-19T02:50:36.423Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,25,f,,,38.979412,-76.925262,30,https://images.compology.com/1/raw_device_data/d0e01abb-be2e-4760-871d-b2525cd4e0f9
universityofmaryland,2020-03-19T17:57:09.452Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992431,-76.950546,30,https://images.compology.com/1/raw_device_data/e8b0a41e-b865-43ea-b5dd-529a55a71d76
universityofmaryland,2020-03-19T17:57:47.244Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,30,f,,,38.990146,-76.945724,30,https://images.compology.com/1/raw_device_data/f3deb56d-f501-44ee-adb7-9492f2add148
universityofmaryland,2020-03-19T17:57:55.752Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,40,f,,,38.992439,-76.950416,30,https://images.compology.com/1/raw_device_data/09d37afb-049d-4934-9e57-5b0eaa14e2c6
universityofmaryland,2020-03-19T17:57:56.696Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976345,-76.925567,29,https://images.compology.com/1/raw_device_data/8626bc0b-5988-486b-ad28-9ac1a966408f
universityofmaryland,2020-03-19T17:58:29.797Z,,University of Maryland,02,Van Munching Hall,K0V7D3VHWHMN,06,refuse,6,0,f,,,38.983726,-76.9477,16,https://images.compology.com/1/raw_device_data/fd1d9738-d130-47f8-8766-232ae8ec6f60
universityofmaryland,2020-03-19T17:59:37.586Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979618,-76.925476,26,https://images.compology.com/1/raw_device_data/9f9d16db-c74e-4e40-b6b9-89289940625f
universityofmaryland,2020-03-19T17:59:46.517Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.976562,-76.9253,30,https://images.compology.com/1/raw_device_data/c87fd100-cf90-4998-a165-9f214e4ba248
universityofmaryland,2020-03-19T18:00:22.024Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979282,-76.925361,30,https://images.compology.com/1/raw_device_data/79341bf5-6176-4664-9531-f48905c7eed3
universityofmaryland,2020-03-19T18:00:39.136Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,15,f,,,38.99015,-76.94564,29,https://images.compology.com/1/raw_device_data/11e797e6-7a72-40ec-8342-4ba393eb8657
universityofmaryland,2020-03-19T19:07:33.970Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,f,,,38.983661,-76.947578,22,https://images.compology.com/1/raw_device_data/2b741ce6-7675-4d47-a141-afa7250f407d
universityofmaryland,2020-03-19T22:46:04.421Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979145,-76.925735,25,https://images.compology.com/1/raw_device_data/42917d7e-fda9-490b-8166-e4624bbe19ab
universityofmaryland,2020-03-19T22:46:10.245Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976417,-76.925498,28,https://images.compology.com/1/raw_device_data/1a5e9323-f9ad-47b2-821a-8b810543873e
universityofmaryland,2020-03-19T22:46:14.710Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,30,f,,,38.990108,-76.945938,28,https://images.compology.com/1/raw_device_data/1d6d31a8-90a8-410e-a4c0-440011cb0dd3
universityofmaryland,2020-03-19T22:46:35.732Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,f,,,38.983413,-76.947494,20,https://images.compology.com/1/raw_device_data/b5384710-a58a-4a20-8da7-eb986d0fdef9
universityofmaryland,2020-03-19T22:46:47.955Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979,-76.925689,28,https://images.compology.com/1/raw_device_data/a8b0231a-800d-4995-ae92-d35b4cd91f2f
universityofmaryland,2020-03-19T22:48:32.548Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,20,f,,,38.989883,-76.945785,30,https://images.compology.com/1/raw_device_data/725863d4-0109-4aa3-8148-ede9c872b0e1
universityofmaryland,2020-03-19T22:48:37.536Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,50,f,,,38.99213,-76.950485,28,https://images.compology.com/1/raw_device_data/02295432-4f99-4477-9b4a-58df94322a5f
universityofmaryland,2020-03-19T22:49:05.457Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,15,f,,,38.976142,-76.925735,28,https://images.compology.com/1/raw_device_data/96f6597c-f607-4537-ad2b-d4eb0297b96a
universityofmaryland,2020-03-19T23:51:04.710Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,15,f,,,38.992256,-76.950889,29,https://images.compology.com/1/raw_device_data/a7e260a8-76b6-4c27-91e9-810dd3b985da
universityofmaryland,2020-03-20T02:46:08.596Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,15,f,,,38.99234,-76.950637,2.7,https://images.compology.com/1/raw_device_data/400452a8-a263-4846-8d6e-a25640fbffcd
universityofmaryland,2020-03-20T02:46:21.096Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976615,-76.925544,4,https://images.compology.com/1/raw_device_data/43716eba-27f8-4d31-b97e-eb898db22ca7
universityofmaryland,2020-03-20T02:46:33.939Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,27,f,,,38.990119,-76.945709,3,https://images.compology.com/1/raw_device_data/5bcc4cb3-13f3-4b2a-8a33-725dd201713c
universityofmaryland,2020-03-20T02:48:08.601Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,15,f,,,38.979389,-76.925468,6.3,https://images.compology.com/1/raw_device_data/e566c20d-fa05-4515-a28d-3e59b1922ca7
universityofmaryland,2020-03-20T02:49:25.550Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,2,f,,,38.983703,-76.947807,24,https://images.compology.com/1/raw_device_data/21b726bc-db03-4d3d-bc95-71641975466b
universityofmaryland,2020-03-20T02:50:17.779Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,45,f,,,38.992309,-76.950752,15,https://images.compology.com/1/raw_device_data/d4f4fcf6-8cba-4229-9d59-e65d75c9d801
universityofmaryland,2020-03-20T02:50:18.584Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979297,-76.925453,5.3,https://images.compology.com/1/raw_device_data/7643d208-75d5-4203-b363-5836f0fbf8cc
universityofmaryland,2020-03-20T02:50:27.796Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,17,f,,,38.990146,-76.945701,2.5,https://images.compology.com/1/raw_device_data/b9a3ae22-1603-4d06-bc40-0cad05a9cf63
universityofmaryland,2020-03-20T04:59:09.978Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,15,f,,,38.976364,-76.925567,2.5,https://images.compology.com/1/raw_device_data/f12c0d4f-7ac7-43aa-a825-3a493759cd13
universityofmaryland,2020-03-20T17:56:44.134Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,20,f,,,38.990142,-76.945671,11,https://images.compology.com/1/raw_device_data/3f0bc50e-ad6f-465a-928c-5f862e5f5dac
universityofmaryland,2020-03-20T17:57:06.664Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,40,f,,,38.992267,-76.95037,30,https://images.compology.com/1/raw_device_data/87666cc1-d495-420b-9966-95e8ccfdf95d
universityofmaryland,2020-03-20T17:57:58.931Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.976551,-76.925468,3,https://images.compology.com/1/raw_device_data/acf434ed-bb2e-438f-b460-c3318d741983
universityofmaryland,2020-03-20T17:58:09.298Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992126,-76.95079,17,https://images.compology.com/1/raw_device_data/ece00b9e-b2f0-4830-8435-12ecc75cdfe8
universityofmaryland,2020-03-20T17:59:16.211Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976841,-76.925354,15,https://images.compology.com/1/raw_device_data/1c197b78-bd82-4c79-8636-270e55e41855
universityofmaryland,2020-03-20T18:00:28.620Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979278,-76.925483,27,https://images.compology.com/1/raw_device_data/fd752458-1927-4300-af2f-5fbe677ba34d
universityofmaryland,2020-03-20T18:00:32.698Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979126,-76.925529,27,https://images.compology.com/1/raw_device_data/7551de8c-ab1a-4743-8510-65e351e9c8f6
universityofmaryland,2020-03-20T18:01:14.691Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,35,f,,,38.990211,-76.945724,24,https://images.compology.com/1/raw_device_data/92f2d8f1-0d5c-4439-b9af-45480b25acb2
universityofmaryland,2020-03-20T19:01:40.410Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,,f,,,38.983711,-76.947418,20,https://images.compology.com/1/raw_device_data/d31c90b2-9b12-4305-b834-8ad3c28aab58
universityofmaryland,2020-03-20T22:46:38.001Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979225,-76.92556,22,https://images.compology.com/1/raw_device_data/8b16203e-ff58-4efc-963a-23759c2200fd
universityofmaryland,2020-03-20T22:47:16.910Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.976558,-76.925491,17,https://images.compology.com/1/raw_device_data/96efe9a6-8fb5-4e1c-b6e0-dc6e55fc2577
universityofmaryland,2020-03-20T22:47:39.680Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992279,-76.950485,30,https://images.compology.com/1/raw_device_data/6e89d9d2-e3ba-4360-ac21-db54753e2c39
universityofmaryland,2020-03-20T22:48:29.774Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,f,,,38.983367,-76.947547,28,https://images.compology.com/1/raw_device_data/0ae6238c-f4eb-4a44-b336-a8b4521f00ed
universityofmaryland,2020-03-20T22:49:04.745Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,35,f,,,38.990074,-76.94564,16,https://images.compology.com/1/raw_device_data/df814edd-2d8f-4686-8a28-b35c7fa0a78e
universityofmaryland,2020-03-20T22:49:18.591Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979141,-76.925415,9.5,https://images.compology.com/1/raw_device_data/97b82fa8-c16e-46da-a60f-fdb1a975e615
universityofmaryland,2020-03-20T22:49:32.108Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976654,-76.925071,14,https://images.compology.com/1/raw_device_data/2e3e6bcc-51c3-484b-a6db-6671da5b2bdb
universityofmaryland,2020-03-20T22:50:04.316Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.9901,-76.945739,6.6,https://images.compology.com/1/raw_device_data/61f6b8ae-ed84-4f1e-970a-a0c73f531510
universityofmaryland,2020-03-20T23:48:31.637Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,55,f,,,38.992363,-76.9505,15,https://images.compology.com/1/raw_device_data/f311e42b-60f7-45d2-9dc2-8a8a818b82f2
universityofmaryland,2020-03-21T02:46:22.323Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,10,f,,,38.99015,-76.945716,6.5,https://images.compology.com/1/raw_device_data/4f4ef8f7-aecf-4e7c-8778-97a7c1881632
universityofmaryland,2020-03-21T02:46:30.021Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979278,-76.92543,19,https://images.compology.com/1/raw_device_data/12ff39c7-e496-4bb7-9169-f70d367370b1
universityofmaryland,2020-03-21T02:46:58.396Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,15,f,,,38.979457,-76.92546,8.1,https://images.compology.com/1/raw_device_data/2b725317-8a5d-4e8a-97e1-d44993c1822b
universityofmaryland,2020-03-21T02:47:40.340Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,15,f,,,38.976654,-76.925285,11,https://images.compology.com/1/raw_device_data/7aae9071-1d65-45df-a327-02f21154e68e
universityofmaryland,2020-03-21T02:47:45.305Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,15,f,,,38.976696,-76.925415,9.6,https://images.compology.com/1/raw_device_data/d2798b01-d3ca-4561-9c80-6b4fab0ac666
universityofmaryland,2020-03-21T02:48:00.575Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,65,f,,,38.992363,-76.950508,16,https://images.compology.com/1/raw_device_data/a599b062-95db-47f5-a2cf-7cbe4bf12119
universityofmaryland,2020-03-21T02:48:10.160Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,30,f,,,38.990158,-76.945701,13,https://images.compology.com/1/raw_device_data/9585aac8-e058-4556-b69c-1618acccdfda
universityofmaryland,2020-03-21T02:49:56.845Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,15,f,,,38.992462,-76.950622,5.4,https://images.compology.com/1/raw_device_data/b24be399-53a1-4828-b778-1f2df826ab16
universityofmaryland,2020-03-21T08:45:23.687Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,0,t,2020-03-21T08:45:23.000Z,10,38.9902,-76.945793,12,https://images.compology.com/1/raw_device_data/17362e3b-44d3-4f8a-9222-da7787de1429
universityofmaryland,2020-03-21T12:00:39.484Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,,f,,,38.983577,-76.947578,30,https://images.compology.com/1/raw_device_data/75f4fb67-59da-4e30-92a1-8cdf38ad7540
universityofmaryland,2020-03-21T17:57:00.915Z,,University of Maryland,02,Van Munching Hall,D7CA3VQWCBEG,05,recycle,6,0,f,,,38.983547,-76.947692,28,https://images.compology.com/1/raw_device_data/54487e6d-0ede-4f6f-9350-8648175f28ec
universityofmaryland,2020-03-21T17:57:20.985Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,0,f,,,38.979274,-76.925521,26,https://images.compology.com/1/raw_device_data/4e7c1f6f-7c46-47ad-b433-30f59e10c23c
universityofmaryland,2020-03-21T17:57:33.786Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.97673,-76.925247,19,https://images.compology.com/1/raw_device_data/4813b37f-905c-4f59-9a31-d14f40540d63
universityofmaryland,2020-03-21T17:58:02.429Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,10,f,,,38.976615,-76.925102,14,https://images.compology.com/1/raw_device_data/097306ad-2a9e-454c-82b2-7ade47252f9d
universityofmaryland,2020-03-21T18:00:06.760Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,0,f,,,38.990093,-76.945793,16,https://images.compology.com/1/raw_device_data/8869019c-5ba1-44ec-b405-92ba390cccee
universityofmaryland,2020-03-21T18:00:52.835Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,52,f,,,38.992473,-76.950363,21,https://images.compology.com/1/raw_device_data/f00ba1cb-dc72-4cb8-a381-6c95ef2fc3e6
universityofmaryland,2020-03-21T18:01:12.604Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,35,f,,,38.990146,-76.945739,24,https://images.compology.com/1/raw_device_data/9e604d76-ed94-4205-85eb-c30fd68d034f
universityofmaryland,2020-03-21T18:01:19.463Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979332,-76.925483,18,https://images.compology.com/1/raw_device_data/da180427-6ca3-4646-81d0-8f991a9c0523
universityofmaryland,2020-03-21T18:01:35.064Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.992431,-76.95063,12,https://images.compology.com/1/raw_device_data/cad9c7ff-d8d6-41be-aef4-12fdfa730c28
universityofmaryland,2020-03-21T22:47:06.298Z,,University of Maryland,04,Patapsco Building,TBCCR5C8TCBR,08,refuse,8,20,f,,,38.976497,-76.92527,18,https://images.compology.com/1/raw_device_data/cf5af727-875d-4d72-9da2-d934ff37f15a
universityofmaryland,2020-03-21T22:47:11.348Z,,University of Maryland,03,Denton Hall,E5RGSTA85A03,03,recycle,8,57,f,,,38.992458,-76.950675,26,https://images.compology.com/1/raw_device_data/7e3f5916-621f-4f2f-a448-b36cc87b8abb
universityofmaryland,2020-03-21T22:47:38.693Z,,University of Maryland,01,Gosset Football Teamhouse,PRP9VRTJQT8V,02,refuse,6,0,f,,,38.990047,-76.945762,8.3,https://images.compology.com/1/raw_device_data/cfa944e2-7e5e-4d97-9848-458b4f419591
universityofmaryland,2020-03-21T22:48:29.443Z,,University of Maryland,05,UM Technology Ventures,DM5S9RVP4WFG,09,recycle,8,20,f,,,38.979324,-76.925498,8.3,https://images.compology.com/1/raw_device_data/70ee85db-a637-42b8-8739-a7316167d4b3
universityofmaryland,2020-03-21T22:49:23.105Z,,University of Maryland,03,Denton Hall,Z1Y5KFA5H3NA,04,refuse,6,10,f,,,38.99245,-76.950737,19,https://images.compology.com/1/raw_device_data/6bd79272-ccd3-4e47-8324-2d1d5621a5e6
universityofmaryland,2020-03-21T22:49:23.827Z,,University of Maryland,05,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5,f,,,38.97916,-76.925758,22,https://images.compology.com/1/raw_device_data/4e0b765b-1ae3-4ac4-b322-2312d4bb9d7c
universityofmaryland,2020-03-21T22:50:16.905Z,,University of Maryland,01,Gosset Football Teamhouse,J6MMBE75XVYA,01,recycle,8,35,f,,,38.990215,-76.945823,12,https://images.compology.com/1/raw_device_data/df884710-a629-4e33-9f09-dc821edf9b03
universityofmaryland,2020-03-22T01:57:16.855Z,,University of Maryland,04,Patapsco Building,QK633SDAVXXC,07,recycle,8,20,f,,,38.976425,-76.925491,13,https://images.compology.com/1/raw_device_data/88e59a37-bd8e-4f36-8459-2b506f1c5a1f
